category,number,name,team,year,brand,set,flags,front_image,back_image
Football,17-Jan,Mike Alstott,Tampa Bay Buccaneers,2021,Donruss,2021 Donruss - Retro 2001,,https://storage.googleapis.com/collx-user-cards/232360-369154932-front.jpg,
Football,368,Bill Romanowski,San Francisco 49ers,1992,,1992 Ultra,,https://storage.googleapis.com/collx-user-cards/232360-369154823-front.jpg,
Football,LL-1,Rodney Harrison,New England Patriots,2021,Panini,2021 Panini Prestige - Living Legends,,https://storage.googleapis.com/collx-user-cards/232360-369154258-front.jpg,
Football,74,Andre Reed,Buffalo Bills,1997,,1997 Ultra,,https://storage.googleapis.com/collx-user-cards/232360-369154068-front.jpg,
Football,82,Trent Dilfer,Tampa Bay Buccaneers,1997,,1997 Ultra,,https://storage.googleapis.com/collx-user-cards/232360-369152411-front.jpg,
Football,107,Herschel Walker,Minnesota Vikings,1990,Fleer,1990 Fleer,,https://storage.googleapis.com/collx-user-cards/232360-369152317-front.jpg,
Football,7,Charles Haley,San Francisco 49ers,1990,Fleer,1990 Fleer,,https://storage.googleapis.com/collx-user-cards/232360-369152250-front.jpg,
Football,209b,Derrick Thomas,Kansas City Chiefs,1990,Fleer,1990 Fleer,,https://storage.googleapis.com/collx-user-cards/232360-369152167-front.jpg,
Football,103,Andre Ware,Detroit Lions,1990,Fleer,1990 Fleer,RC,https://storage.googleapis.com/collx-user-cards/232360-369152085-front.jpg,
Football,133,Warren Moon,Houston Oilers,1990,Fleer,1990 Fleer,,https://storage.googleapis.com/collx-user-cards/232360-369151714-front.jpg,
Football,118,Travis Kelce,Kansas City Chiefs,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369145748-front.jpg,
Football,170,Jared Goff,Detroit Lions,2021,Donruss,2021 Donruss - Press Proof Green,,https://storage.googleapis.com/collx-user-cards/232360-369145713-front.jpg,
Football,245,Kyler Murray,Arizona Cardinals,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369145652-front.jpg,
Football,118,Travis Kelce,Kansas City Chiefs,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369145605-front.jpg,
Football,104,Rob Gronkowski,Tampa Bay Buccaneers,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369145536-front.jpg,
Football,104,Rob Gronkowski,Tampa Bay Buccaneers,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369145510-front.jpg,
Football,187,Dak Prescott,Dallas Cowboys,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369145472-front.jpg,
Football,79,Saquon Barkley,New York Giants,2021,Donruss,2021 Donruss - Press Proof Blue,,https://storage.googleapis.com/collx-user-cards/232360-369145413-front.jpg,
Football,150b,Jonathan Taylor,Indianapolis Colts,2021,Donruss,2021 Donruss - Press Proof Blue,,https://storage.googleapis.com/collx-user-cards/232360-369145389-front.jpg,
Football,108,Jalen Hurts,Philadelphia Eagles,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369145349-front.jpg,
Football,104,Rob Gronkowski,Tampa Bay Buccaneers,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369145328-front.jpg,
Football,173,Barry Sanders,Detroit Lions,2021,Donruss,2021 Donruss - Press Proof Premium,,https://storage.googleapis.com/collx-user-cards/232360-369145288-front.jpg,
Football,140b,Aaron Donald,Los Angeles Rams,2021,Donruss,2021 Donruss - Press Proof Blue,,https://storage.googleapis.com/collx-user-cards/232360-369145269-front.jpg,
Football,140b,Aaron Donald,Los Angeles Rams,2021,Donruss,2021 Donruss - Press Proof Blue,,https://storage.googleapis.com/collx-user-cards/232360-369145222-front.jpg,
Football,94b,Alvin Kamara,New Orleans Saints,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369145201-front.jpg,
Football,95b,Taysom Hill,New Orleans Saints,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369145167-front.jpg,
Football,126b,Adam Thielen,Minnesota Vikings,2021,Donruss,2021 Donruss - Press Proof Yellow,,https://storage.googleapis.com/collx-user-cards/232360-369145139-front.jpg,
Football,187,Dak Prescott,Dallas Cowboys,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369145104-front.jpg,
Football,145,Deebo Samuel,San Francisco 49ers,2021,Panini,2021 Panini Prestige - Xtra Points Gold,SN99,https://storage.googleapis.com/collx-user-cards/232360-369145044-front.jpg,
Football,PH-JB,Joey Bosa,Los Angeles Chargers,2021,Panini,2021 Panini Prestige - Power House,,https://storage.googleapis.com/collx-user-cards/232360-369144941-front.jpg,
Football,340,Christian Darrisaw,Minnesota Vikings,2021,Donruss,2021 Donruss - Press Proof Blue,RC,https://storage.googleapis.com/collx-user-cards/232360-369142848-front.jpg,
Football,285,Kene Nwangwu,Minnesota Vikings,2021,Donruss,2021 Donruss - Rated Rookies Portrait,RC,https://storage.googleapis.com/collx-user-cards/232360-369142773-front.jpg,
Football,CIH-18,Aaron Stinnie,Tampa Bay Buccaneers,2021,Donruss,2021 Donruss - The Champ Is Here,,https://storage.googleapis.com/collx-user-cards/232360-369142651-front.jpg,
Football,61,Tua Tagovailoa,Miami Dolphins,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369142080-front.jpg,
Football,238,Michael Vick,Atlanta Falcons,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369142068-front.jpg,
Football,173b,Barry Sanders,Detroit Lions,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369141832-front.jpg,
Football,29,DK Metcalf,Seattle Seahawks,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369141752-front.jpg,
Football,118b,Travis Kelce,Kansas City Chiefs,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369141706-front.jpg,
Football,118,Travis Kelce,Kansas City Chiefs,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369141626-front.jpg,
Football,117,Tyreek Hill,Kansas City Chiefs,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369141567-front.jpg,
Football,148,Peyton Manning,Indianapolis Colts,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369141288-front.jpg,
Football,RS32,Bo Jackson,Los Angeles Raiders,2021,Donruss,2021 Donruss - Retro Series,,https://storage.googleapis.com/collx-user-cards/232360-369141245-front.jpg,
Football,95,Justin Tucker,Baltimore Ravens,2021,Score,2021 Score - Dots Red,SN460,https://storage.googleapis.com/collx-user-cards/232360-369140269-front.jpg,
Football,ST25,Tom Brady,Tampa Bay Buccaneers,2021,Score,2021 Score - Score Team,,https://storage.googleapis.com/collx-user-cards/232360-369140134-front.jpg,
Football,ST5,Kyler Murray,Arizona Cardinals,2021,Score,2021 Score - Score Team,,https://storage.googleapis.com/collx-user-cards/232360-369140072-front.jpg,
Football,GF2,Aaron Donald,Los Angeles Rams,2021,Score,2021 Score - Game Face,,https://storage.googleapis.com/collx-user-cards/232360-369140011-front.jpg,
Football,NL9,Kyler Murray,Arizona Cardinals,2021,Score,2021 Score - Next Level Stats Green,,https://storage.googleapis.com/collx-user-cards/232360-369139887-front.jpg,
Football,ST17,Justin Jefferson,Minnesota Vikings,2021,Score,2021 Score - Score Team,,https://storage.googleapis.com/collx-user-cards/232360-369139853-front.jpg,
Football,4,Travis Kelce,Kansas City Chiefs,2020,Panini,2020 Panini Contenders,,https://storage.googleapis.com/collx-user-cards/232360-369139793-front.jpg,
Football,ST15,Cooper Kupp,Los Angeles Rams,2021,Score,2021 Score - Score Team,,https://storage.googleapis.com/collx-user-cards/232360-369139735-front.jpg,
Football,Jan-39,Adrian Peterson,Minnesota Vikings,2021,Donruss,2021 Donruss - Retro 2001,,https://storage.googleapis.com/collx-user-cards/232360-369139488-front.jpg,
Football,148b,Peyton Manning,Indianapolis Colts,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369139359-front.jpg,
Football,318,Khalil Herbert,Chicago Bears,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-user-cards/232360-369139206-front.jpg,
Football,117b,Tyreek Hill,Kansas City Chiefs,2021,Donruss,2021 Donruss - No Name,,https://storage.googleapis.com/collx-user-cards/232360-369139150-front.jpg,
Football,118,Travis Kelce,Kansas City Chiefs,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369138888-front.jpg,
Football,Jan-40,Len Dawson,Kansas City Chiefs,2021,Donruss,2021 Donruss - Retro 2001,,https://storage.googleapis.com/collx-user-cards/232360-369138693-front.jpg,
Football,128,Randy Moss,Minnesota Vikings,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369138600-front.jpg,
Football,CC1,Joe Burrow,,2021,Score,2021 Score - Collegiate Champions Gold,,https://storage.googleapis.com/collx-user-cards/232360-369133257-front.jpg,
Football,ST8,Joe Burrow,Cincinnati Bengals,2021,Score,2021 Score - Score Team,,https://storage.googleapis.com/collx-user-cards/232360-369133154-front.jpg,
Football,ST7,Christian McCaffrey,Carolina Panthers,2021,Score,2021 Score - Score Team Red,,https://storage.googleapis.com/collx-user-cards/232360-369133116-front.jpg,
Football,ST19,Justin Herbert,Los Angeles Chargers,2021,Score,2021 Score - Score Team,,https://storage.googleapis.com/collx-user-cards/232360-369133047-front.jpg,
Football,ST2,Lamar Jackson,Baltimore Ravens,2021,Score,2021 Score - Score Team,,https://storage.googleapis.com/collx-user-cards/232360-369132975-front.jpg,
Football,159,Kirk Cousins,Minnesota Vikings,2021,Panini,2021 Panini Prestige,,https://storage.googleapis.com/collx-user-cards/232360-369132291-front.jpg,
Football,87,Rob Gronkowski,Tampa Bay Buccaneers,2021,Panini,2021 Panini Certified,,https://storage.googleapis.com/collx-user-cards/232360-369132104-front.jpg,
Football,88,Devin White,Tampa Bay Buccaneers,2021,Panini,2021 Panini Certified,,https://storage.googleapis.com/collx-user-cards/232360-369131656-front.jpg,
Football,8,Devin White,Tampa Bay Buccaneers,2021,Donruss,2021 Donruss Elite,,https://storage.googleapis.com/collx-user-cards/232360-369131578-front.jpg,
Football,ES-TDW,Tre'Davious White,Buffalo Bills,2021,Donruss,2021 Donruss - Elite Series,,https://storage.googleapis.com/collx-user-cards/232360-369131515-front.jpg,
Football,PH-NC,Nick Chubb,Cleveland Browns,2021,Panini,2021 Panini Prestige - Power House,,https://storage.googleapis.com/collx-user-cards/232360-369131414-front.jpg,
Football,TS-DC,Dalvin Cook,Minnesota Vikings,2021,Panini,2021 Panini Prestige - Time Stamped,,https://storage.googleapis.com/collx-user-cards/232360-369131356-front.jpg,
Football,HR-JT,Jonathan Taylor,Indianapolis Colts,2021,Panini,2021 Panini Prestige - Highlight Reel,,https://storage.googleapis.com/collx-user-cards/232360-369131291-front.jpg,
Football,WC3,Baker Mayfield,Cleveland Browns,2021,Donruss,2021 Donruss - Road to the Super Bowl Wild Card,,https://storage.googleapis.com/collx-user-cards/232360-369131126-front.jpg,
Football,199,Myles Garrett,Cleveland Browns,2021,Donruss,2021 Donruss - Press Proof Red,,https://storage.googleapis.com/collx-user-cards/232360-369131033-front.jpg,
Football,126b,Adam Thielen,Minnesota Vikings,2021,Donruss,2021 Donruss - Press Proof Red,,https://storage.googleapis.com/collx-user-cards/232360-369130918-front.jpg,
Football,126b,Adam Thielen,Minnesota Vikings,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-369130840-front.jpg,
Football,10-Jan,Randy Moss,Minnesota Vikings,2021,Donruss,2021 Donruss - Retro 2001,,https://storage.googleapis.com/collx-user-cards/232360-369129913-front.jpg,
Football,10-Jan,Randy Moss,Minnesota Vikings,2021,Donruss,2021 Donruss - Retro 2001,,https://storage.googleapis.com/collx-user-cards/232360-369129897-front.jpg,
Football,10-Jan,Randy Moss,Minnesota Vikings,2021,Donruss,2021 Donruss - Retro 2001,,https://storage.googleapis.com/collx-user-cards/232360-369129811-front.jpg,
Football,247b,DeAndre Hopkins,Arizona Cardinals,2021,Donruss,2021 Donruss - Press Proof Red,,https://storage.googleapis.com/collx-user-cards/232360-369129634-front.jpg,
Football,183,Phillip Lindsay,Houston Texans,2021,Donruss,2021 Donruss - Press Proof Red,,https://storage.googleapis.com/collx-user-cards/232360-369129464-front.jpg,
Football,270,Rondale Moore,Arizona Cardinals,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-user-cards/232360-369129298-front.jpg,
Football,245,Patrick Surtain II,Denver Broncos,2021,Panini,2021 Panini Prestige,RC,https://storage.googleapis.com/collx-user-cards/232360-369128895-front.jpg,
Football,220,Rondale Moore,Arizona Cardinals,2021,Panini,2021 Panini Prestige,RC,https://storage.googleapis.com/collx-user-cards/232360-369128784-front.jpg,
Football,28-Jan,Joe Montana,Kansas City Chiefs,2021,Donruss,2021 Donruss - Retro 2001,,https://storage.googleapis.com/collx-user-cards/232360-369120129-front.jpg,
Football,87,Mark Brunell,Jacksonville Jaguars,1996,,1996 Collector's Edge President's Reserve,,https://storage.googleapis.com/collx-user-cards/232360-369118413-front.jpg,
Football,124,Josh Palmer,Los Angeles Chargers,2021,Panini,2021 Panini Absolute - Retail,RC,https://storage.googleapis.com/collx-user-cards/232360-369118070-front.jpg,
Football,49,Dak Prescott,Dallas Cowboys,2021,Panini,2021 Panini Absolute - Retail,,https://storage.googleapis.com/collx-user-cards/232360-369117771-front.jpg,
Football,59,Davante Adams,Green Bay Packers,2021,Panini,2021 Panini Absolute - Green,,https://storage.googleapis.com/collx-user-cards/232360-369116652-front.jpg,
Football,10,T.J. Hockenson,Detroit Lions,2021,Panini,2021 Panini Absolute - Green,,https://storage.googleapis.com/collx-user-cards/232360-369116029-front.jpg,
Football,133,Rhamondre Stevenson,New England Patriots,2021,Panini,2021 Panini Absolute - Retail,RC,https://storage.googleapis.com/collx-user-cards/232360-369115836-front.jpg,
Football,11,Christian Kirk,Arizona Cardinals,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-user-cards/232360-369115439-front.jpg,
Football,125,Chris Jones,Kansas City Chiefs,2020,Prizm,2020 Panini Prizm,,https://storage.googleapis.com/collx-user-cards/232360-369114835-front.jpg,
Football,104,Kyler Murray,Arizona Cardinals,2020,Select,2020 Panini Select,,https://storage.googleapis.com/collx-user-cards/232360-369114287-front.jpg,
Football,242,Stefon Diggs,Buffalo Bills,2020,Select,2020 Panini Select,,https://storage.googleapis.com/collx-user-cards/232360-369113617-front.jpg,
Football,GK-38,Jaylon Johnson,Chicago Bears,2020,Panini,2020 Panini Chronicles - Gridiron Kings,,https://storage.googleapis.com/collx-user-cards/232360-369090114-front.jpg,
Football,MVP-JBU,Joe Burrow,Cincinnati Bengals,2021,Panini,2021 Panini Contenders - MVP Contenders,,https://storage.googleapis.com/collx-user-cards/232360-369090100-front.jpg,
Football,MVP-TLA,Trevor Lawrence,Jacksonville Jaguars,2021,Panini,2021 Panini Contenders - MVP Contenders,,https://storage.googleapis.com/collx-user-cards/232360-369090070-front.jpg,
Football,RN-KPI,Kyle Pitts / Ja'Marr,,2021,Panini,2021 Panini Contenders - Round Numbers,,https://storage.googleapis.com/collx-user-cards/232360-369090052-front.jpg,
Football,185,Patrick Queen,Baltimore Ravens,2020,Panini,2020 Panini Absolute - Retail,RC,https://storage.googleapis.com/collx-user-cards/232360-369081840-front.jpg,
Football,193,Penei Sewell,Detroit Lions,2021,Panini,2021 Panini Absolute - Blue,,https://storage.googleapis.com/collx-user-cards/232360-369081810-front.jpg,
Football,118,Clyde Edwards-Helair,Kansas City Chiefs,2020,Panini,2020 Panini Absolute - Retail,RC,https://storage.googleapis.com/collx-user-cards/232360-369081772-front.jpg,
Football,35,Darren Waller,Las Vegas Raiders,2020,Panini,2020 Panini Absolute - Blue,,https://storage.googleapis.com/collx-user-cards/232360-369081598-front.jpg,
Football,84,Marquise Brown,Baltimore Ravens,2020,Panini,2020 Panini Absolute - Yellow,,https://storage.googleapis.com/collx-user-cards/232360-369081566-front.jpg,
